state_newspaper,newspaper,newspaper_id,year,state_election,prop_type,prop_num,prop_desc,endorsed,notes_endorse,extraction_confidence,source_folder
AL,Anniston Star,100050,2008,AL,AMENDMENT,1,AMENDMENT 1,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2010,AL,AMENDMENT,3,AMENDMENT 3,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2012,AL,AMENDMENT,1,STATE AMENDMENT 1,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2012,AL,AMENDMENT,10,AMENDMENT 10,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2012,AL,AMENDMENT,11,AMENDMENT 11,,NO RECOMMENDATION.,1.0,Anniston Star
AL,Anniston Star,100050,2012,AL,AMENDMENT,2,AMENDMENT 2,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2012,AL,AMENDMENT,3,AMENDMENT 3,,NO RECOMMENDATION.,1.0,Anniston Star
AL,Anniston Star,100050,2012,AL,AMENDMENT,4,AMENDMENT 4,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2012,AL,AMENDMENT,5,AMENDMENT 5,,NO RECOMMENDATION.,1.0,Anniston Star
AL,Anniston Star,100050,2012,AL,AMENDMENT,6,AMENDMENT 6,0,OPPOSED. PAPER RECOMMENDS NO.,1.0,Anniston Star
AL,Anniston Star,100050,2012,AL,AMENDMENT,7,AMENDMENT 7,0,OPPOSED. PAPER RECOMMENDS NO.,1.0,Anniston Star
AL,Anniston Star,100050,2012,AL,AMENDMENT,8,AMENDMENT 8,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2012,AL,AMENDMENT,9,AMENDMENT 9,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2012,AL,AMENDMENT,LOCAL 1,LOCAL AMENDMENT 1,0,OPPOSED. PAPER RECOMMENDS NO.,1.0,Anniston Star
AL,Anniston Star,100050,2014,AL,AMENDMENT,1,AMENDMENT 1,0,OPPOSED. PAPER RECOMMENDS NO.,1.0,Anniston Star
AL,Anniston Star,100050,2014,AL,AMENDMENT,2,AMENDMENT 2,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2014,AL,AMENDMENT,3,AMENDMENT 3,0,OPPOSED. PAPER RECOMMENDS NO.,1.0,Anniston Star
AL,Anniston Star,100050,2014,AL,AMENDMENT,4,AMENDMENT 4,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2014,AL,AMENDMENT,5,AMENDMENT 5,0,OPPOSED. PAPER RECOMMENDS NO.,1.0,Anniston Star
AL,Anniston Star,100050,2016,AL,AMENDMENT,1,AMENDMENT 1,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2016,AL,AMENDMENT,10,AMENDMENT 10,0,OPPOSED. PAPER RECOMMENDS NO.,1.0,Anniston Star
AL,Anniston Star,100050,2016,AL,AMENDMENT,11,AMENDMENT 11,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2016,AL,AMENDMENT,12,AMENDMENT 12,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2016,AL,AMENDMENT,13,AMENDMENT 13,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2016,AL,AMENDMENT,14,AMENDMENT 14,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2016,AL,AMENDMENT,2,AMENDMENT 2,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
AL,Anniston Star,100050,2016,AL,AMENDMENT,3,AMENDMENT 3,1,ENDORSED. PAPER RECOMMENDS YES.,1.0,Anniston Star
